targetView,camSet,coverage
11,"(3, 7, 10)",0.6963205295138889
11,"(3, 7, 11)",1.0
11,"(3, 8, 9)",0.22636935763888888
11,"(3, 8, 10)",0.36764539930555556
11,"(3, 8, 11)",1.0
11,"(3, 9, 10)",0.14127604166666666
11,"(3, 9, 11)",1.0
11,"(3, 10, 11)",1.0
11,"(4, 5, 6)",0.09126736111111111
11,"(4, 5, 7)",0.5681456163194445
11,"(4, 5, 8)",0.2881618923611111
11,"(4, 5, 9)",0.06179253472222222
11,"(4, 5, 10)",0.1915212673611111
11,"(4, 5, 11)",1.0
11,"(4, 6, 7)",0.5681456163194445
11,"(4, 6, 8)",0.304287109375
11,"(4, 6, 9)",0.09126736111111111
11,"(4, 6, 10)",0.22099609375
11,"(4, 6, 11)",1.0
11,"(4, 7, 8)",0.7166753472222223
11,"(4, 7, 9)",0.5681456163194445
11,"(4, 7, 10)",0.6963205295138889
11,"(4, 7, 11)",1.0
11,"(4, 8, 9)",0.2881618923611111
11,"(4, 8, 10)",0.417890625
11,"(4, 8, 11)",1.0
11,"(4, 9, 10)",0.1915212673611111
11,"(4, 9, 11)",1.0
11,"(4, 10, 11)",1.0
11,"(5, 6, 7)",0.5681456163194445
11,"(5, 6, 8)",0.24249457465277777
11,"(5, 6, 9)",0.02947482638888889
11,"(5, 6, 10)",0.17075086805555556
11,"(5, 6, 11)",1.0
11,"(5, 7, 8)",0.7166753472222223
11,"(5, 7, 9)",0.5681456163194445
11,"(5, 7, 10)",0.6963205295138889
11,"(5, 7, 11)",1.0
11,"(5, 8, 9)",0.22636935763888888
11,"(5, 8, 10)",0.36764539930555556
11,"(5, 8, 11)",1.0
11,"(5, 9, 10)",0.14127604166666666
11,"(5, 9, 11)",1.0
11,"(5, 10, 11)",1.0
11,"(6, 7, 8)",0.7166753472222223
11,"(6, 7, 9)",0.5681456163194445
11,"(6, 7, 10)",0.6963205295138889
11,"(6, 7, 11)",1.0
11,"(6, 8, 9)",0.24249457465277777
11,"(6, 8, 10)",0.3837706163194444
11,"(6, 8, 11)",1.0
11,"(6, 9, 10)",0.17075086805555556
11,"(6, 9, 11)",1.0
11,"(6, 10, 11)",1.0
11,"(7, 8, 9)",0.7166753472222223
11,"(7, 8, 10)",0.8448502604166667
11,"(7, 8, 11)",1.0
11,"(7, 9, 10)",0.6963205295138889
11,"(7, 9, 11)",1.0
11,"(7, 10, 11)",1.0
11,"(8, 9, 10)",0.36764539930555556
11,"(8, 9, 11)",1.0
11,"(8, 10, 11)",1.0
11,"(9, 10, 11)",1.0
